Measurement,Well,Group,Time,OCR,ECAR,PER,plate_id,Protocol,Interval,LOCR,LECAR,sample_id,x,fitted,residuals,n,mean_err_sq,median_mean_sq_err,is.out.w,mad_mean_sqE,is.out.p,out
4,A04,FCCP-CONBIS#24-POST,7,149.76543828530578,97.3159567321004,0,conbis-#24-post,FCCP,Int3,5.009070325406679,4.577962970937383,24-post-0,5.009070325406679,4.944090912064541,0.06497941334213729,45,0.010657370765185376,0.012704199850467246,FALSE,0.009969485925648133,FALSE,NO
5,A04,FCCP-CONBIS#24-POST,8,154.8666201320924,106.562373358162,0,conbis-#24-post,FCCP,Int3,5.042564231186615,4.668730479049325,24-post-0,5.042564231186615,4.944090912063641,0.09847331912297419,45,0.010657370765185376,0.012704199850467246,FALSE,0.009969485925648133,FALSE,NO
6,A04,FCCP-CONBIS#24-POST,9,154.3249465218358,109.017573516162,0,conbis-#24-post,FCCP,Int3,5.039060421750405,4.691509094152721,24-post-0,5.039060421750405,4.9440909120636505,0.09496950968675476,45,0.010657370765185376,0.012704199850467246,FALSE,0.009969485925648133,FALSE,NO
7,A04,FCCP-CONBIS#24-POST,10,21.608589287310085,89.1407189022925,0,conbis-#24-post,FCCP,Int4,3.0730908878377226,4.490216232353429,24-post-0,3.0730908878377226,2.9379927234018233,0.13509816443589948,75,0.010657370765185376,0.012704199850467246,FALSE,0.009969485925648133,FALSE,NO
8,A04,FCCP-CONBIS#24-POST,11,20.996316191327622,93.5380419069713,0,conbis-#24-post,FCCP,Int4,3.0443470028750403,4.538368218862594,24-post-0,3.0443470028750403,2.9379927234018077,0.1063542794732325,75,0.010657370765185376,0.012704199850467246,FALSE,0.009969485925648133,FALSE,NO
9,A04,FCCP-CONBIS#24-POST,12,20.54555702985614,94.6901911084545,0,conbis-#24-post,FCCP,Int4,3.0226447146403133,4.550610416247195,24-post-0,3.0226447146403133,2.9379927234018326,0.08465199123848068,75,0.010657370765185376,0.012704199850467246,FALSE,0.009969485925648133,FALSE,NO
1,A05,Glycolysis-CONBIS#24-POST,1,51.00918428581033,50.8929610626459,0,conbis-#24-post,Glyco,Int1,3.932005700546639,3.929724624458154,24-post-0,3.932005700546639,4.026237744243192,-0.0942320436965525,114,0.037192800153963174,0.012704199850467246,FALSE,0.009969485925648133,FALSE,NO
2,A05,Glycolysis-CONBIS#24-POST,2,49.47005916122123,42.6033924106286,0,conbis-#24-post,Glyco,Int1,3.901367621139877,3.7519338841570167,24-post-0,3.901367621139877,4.026237744243173,-0.12487012310329626,114,0.037192800153963174,0.012704199850467246,FALSE,0.009969485925648133,FALSE,NO
3,A05,Glycolysis-CONBIS#24-POST,3,49.16178280443269,38.3304750143067,0,conbis-#24-post,Glyco,Int1,3.895116549386737,3.646245272070871,24-post-0,3.895116549386737,4.026237744243229,-0.13112119485649193,114,0.037192800153963174,0.012704199850467246,FALSE,0.009969485925648133,FALSE,NO
4,A05,Glycolysis-CONBIS#24-POST,4,19.47089891648293,67.104348074904,0,conbis-#24-post,Glyco,Int2,2.9689209876292235,4.206248841802266,24-post-0,2.9689209876292235,3.0537343600895728,-0.08481337246034945,69,0.037192800153963174,0.012704199850467246,FALSE,0.009969485925648133,FALSE,NO
5,A05,Glycolysis-CONBIS#24-POST,5,18.01574817555358,71.6414291280347,0,conbis-#24-post,Glyco,Int2,2.8912462740372966,4.27167352573774,24-post-0,2.8912462740372966,3.053734360089596,-0.16248808605229942,69,0.037192800153963174,0.012704199850467246,FALSE,0.009969485925648133,FALSE,NO
6,A05,Glycolysis-CONBIS#24-POST,6,17.40699897179591,68.6698531148784,0,conbis-#24-post,Glyco,Int2,2.8568723651021446,4.2293102836304195,24-post-0,2.8568723651021446,3.053734360089585,-0.19686199498744072,69,0.037192800153963174,0.012704199850467246,FALSE,0.009969485925648133,FALSE,NO
1,A06,Glycolysis-CONBIS#24-POST,1,60.53261849746083,54.6543306923239,0,conbis-#24-post,Glyco,Int1,4.1031823684667055,4.001028455624231,24-post-0,4.1031823684667055,4.07348248861499,0.02969987985171573,114,0.002716286356574502,0.012704199850467246,FALSE,0.009969485925648133,FALSE,NO
2,A06,Glycolysis-CONBIS#24-POST,2,58.12867080583713,46.3115354998381,0,conbis-#24-post,Glyco,Int1,4.0626590155622235,3.835391076925016,24-post-0,4.0626590155622235,4.073482488614993,-0.01082347305276972,114,0.002716286356574502,0.012704199850467246,FALSE,0.009969485925648133,FALSE,NO
3,A06,Glycolysis-CONBIS#24-POST,3,53.74893929900479,40.5109351793337,0,conbis-#24-post,Glyco,Int1,3.984323932841051,3.7015719420958506,24-post-0,3.984323932841051,4.073482488614984,-0.08915855577393313,114,0.002716286356574502,0.012704199850467246,FALSE,0.009969485925648133,FALSE,NO
4,A06,Glycolysis-CONBIS#24-POST,4,23.54040245695603,64.4610547624719,0,conbis-#24-post,Glyco,Int2,3.158718198413087,4.16606123930759,24-post-0,3.158718198413087,3.100979104461382,0.05773909395170526,69,0.002716286356574502,0.012704199850467246,FALSE,0.009969485925648133,FALSE,NO
5,A06,Glycolysis-CONBIS#24-POST,5,22.214381544394797,71.1304077641372,0,conbis-#24-post,Glyco,Int2,3.1007398964502566,4.264514921389433,24-post-0,3.1007398964502566,3.100979104461413,-2.3920801115655688e-4,69,0.002716286356574502,0.012704199850467246,FALSE,0.009969485925648133,FALSE,NO
6,A06,Glycolysis-CONBIS#24-POST,6,21.73445928812001,68.7505881815121,0,conbis-#24-post,Glyco,Int2,3.0788989866581065,4.230485291877533,24-post-0,3.0788989866581065,3.1009791044613646,-0.02208011780325817,69,0.002716286356574502,0.012704199850467246,FALSE,0.009969485925648133,FALSE,NO
1,B01,Oligomycin-CONBIS#24-POST,1,63.16753043466153,53.959615579207,0,conbis-#24-post,Olig,Int1,4.145790410188236,3.988235907133433,24-post-0,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
2,B01,Oligomycin-CONBIS#24-POST,2,55.311033162213036,47.3433507408432,0,conbis-#24-post,Olig,Int1,4.012972403315278,3.857426381911472,24-post-0,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
3,B01,Oligomycin-CONBIS#24-POST,3,53.39681470714788,43.740207737786,0,conbis-#24-post,Olig,Int1,3.977751094508158,3.7782677646151672,24-post-0,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
4,B01,Oligomycin-CONBIS#24-POST,4,17.91909128051013,67.5603646421216,0,conbis-#24-post,Olig,Int2,2.885866696468038,4.213021489232932,24-post-0,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
5,B01,Oligomycin-CONBIS#24-POST,5,16.333136869998988,73.980685580049,0,conbis-#24-post,Olig,Int2,2.7931959810027664,4.303804053461247,24-post-0,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
6,B01,Oligomycin-CONBIS#24-POST,6,16.641270015744364,74.0013267906884,0,conbis-#24-post,Olig,Int2,2.8118857555421664,4.304083022647333,24-post-0,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
7,B01,Oligomycin-CONBIS#24-POST,10,9.645935645432214,70.6976249905693,0,conbis-#24-post,Olig,Int4,2.266536649991953,4.258411979559908,24-post-0,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
8,B01,Oligomycin-CONBIS#24-POST,11,9.753656930454923,74.9779559449855,0,conbis-#24-post,Olig,Int4,2.2776422844789135,4.31719414959962,24-post-0,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
9,B01,Oligomycin-CONBIS#24-POST,12,8.564869777801512,76.3176319113179,0,conbis-#24-post,Olig,Int4,2.147668927667683,4.334903998242994,24-post-0,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
1,B02,Oligomycin-CONBIS#24-POST,1,66.11409765640913,53.6014888088388,0,conbis-#24-post,Olig,Int1,4.191382001823827,3.9815768439753083,24-post-0,4.191382001823827,4.058688910788553,0.13269309103527444,114,0.011240408686296497,0.012704199850467246,FALSE,0.009969485925648133,FALSE,NO
2,B02,Oligomycin-CONBIS#24-POST,2,63.27399149292923,46.1258183116515,0,conbis-#24-post,Olig,Int1,4.147474367828139,3.8313728433773346,24-post-0,4.147474367828139,4.05868891078862,0.08878545703952002,114,0.011240408686296497,0.012704199850467246,FALSE,0.009969485925648133,FALSE,NO
3,B02,Oligomycin-CONBIS#24-POST,3,60.25391504613688,42.3390801582853,0,conbis-#24-post,Olig,Int1,4.098567550278524,3.7457105403475626,24-post-0,4.098567550278524,4.0586889107885895,0.03987863948993441,114,0.011240408686296497,0.012704199850467246,FALSE,0.009969485925648133,FALSE,NO
4,B02,Oligomycin-CONBIS#24-POST,4,26.78862013442976,64.6830281521594,0,conbis-#24-post,Olig,Int2,3.287977175489789,4.169498851055171,24-post-0,3.287977175489789,3.08618552663498,0.20179164885480907,69,0.011240408686296497,0.012704199850467246,FALSE,0.009969485925648133,FALSE,NO
5,B02,Oligomycin-CONBIS#24-POST,5,25.97824809998417,72.7050320566525,0,conbis-#24-post,Olig,Int2,3.2572595763276686,4.286410598879353,24-post-0,3.2572595763276686,3.086185526634979,0.17107404969268944,69,0.011240408686296497,0.012704199850467246,FALSE,0.009969485925648133,FALSE,NO
6,B02,Oligomycin-CONBIS#24-POST,6,25.70928878122828,72.9725291810782,0,conbis-#24-post,Olig,Int2,3.2468523577768584,4.290083057737071,24-post-0,3.2468523577768584,3.086185526634981,0.1606668311418774,69,0.011240408686296497,0.012704199850467246,FALSE,0.009969485925648133,FALSE,NO
7,B02,Oligomycin-CONBIS#24-POST,10,19.792981716536094,68.3567795203966,0,conbis-#24-post,Olig,Int4,2.985327416104331,4.224740746552464,24-post-0,2.985327416104331,2.8810588084019755,0.10426860770235517,75,0.011240408686296497,0.012704199850467246,FALSE,0.009969485925648133,FALSE,NO
8,B02,Oligomycin-CONBIS#24-POST,11,17.48569239656849,75.1115040770304,0,conbis-#24-post,Olig,Int4,2.8613829691918955,4.318973730487842,24-post-0,2.8613829691918955,2.8810588084019724,-0.01967583921007701,75,0.011240408686296497,0.012704199850467246,FALSE,0.009969485925648133,FALSE,NO
9,B02,Oligomycin-CONBIS#24-POST,12,17.957564850205,77.0921877126111,0,conbis-#24-post,Olig,Int4,2.8880114662761835,4.345001948750707,24-post-0,2.8880114662761835,2.881058808401953,0.006952657874230499,75,0.011240408686296497,0.012704199850467246,FALSE,0.009969485925648133,FALSE,NO
1,B03,FCCP-CONBIS#24-POST,1,68.63721685531783,50.2502258143838,0,conbis-#24-post,FCCP,Int1,4.228834907378021,3.917015040747671,24-post-0,4.228834907378021,4.054021674018551,0.17481323335947022,114,0.044397571554040144,0.012704199850467246,FALSE,0.009969485925648133,FALSE,NO
2,B03,FCCP-CONBIS#24-POST,2,66.19252907915293,44.5611308031599,0,conbis-#24-post,FCCP,Int1,4.192567602785264,3.7968619723876977,24-post-0,4.192567602785264,4.054021674018553,0.13854592876671146,114,0.044397571554040144,0.012704199850467246,FALSE,0.009969485925648133,FALSE,NO
3,B03,FCCP-CONBIS#24-POST,3,64.02388629969259,41.5728871200006,0,conbis-#24-post,FCCP,Int1,4.159256237161828,3.7274482028615417,24-post-0,4.159256237161828,4.054021674018517,0.10523456314331049,114,0.044397571554040144,0.012704199850467246,FALSE,0.009969485925648133,FALSE,NO
4,B03,FCCP-CONBIS#24-POST,7,146.7623718420258,86.770385760492,0,conbis-#24-post,FCCP,Int3,4.988814760722159,4.463265385577376,24-post-0,4.988814760722159,4.882489760293713,0.10632500042844588,45,0.044397571554040144,0.012704199850467246,FALSE,0.009969485925648133,FALSE,NO
5,B03,FCCP-CONBIS#24-POST,8,148.7534704625404,95.6415722897635,0,conbis-#24-post,FCCP,Int3,5.002290374994187,4.560607582122116,24-post-0,5.002290374994187,4.882489760293722,0.11980061470046507,45,0.044397571554040144,0.012704199850467246,FALSE,0.009969485925648133,FALSE,NO
6,B03,FCCP-CONBIS#24-POST,9,149.7676800419108,98.0127569931817,0,conbis-#24-post,FCCP,Int3,5.009085293745524,4.585097643598563,24-post-0,5.009085293745524,4.882489760293732,0.1265955334517919,45,0.044397571554040144,0.012704199850467246,FALSE,0.009969485925648133,FALSE,NO
7,B03,FCCP-CONBIS#24-POST,10,26.967270821843556,77.4596076425001,0,conbis-#24-post,FCCP,Int4,3.2946239389220215,4.349756608782015,24-post-0,3.2946239389220215,2.8763915716319155,0.4182323672901062,75,0.044397571554040144,0.012704199850467246,FALSE,0.009969485925648133,FALSE,NO
8,B03,FCCP-CONBIS#24-POST,11,26.23132573301511,84.1637816573756,0,conbis-#24-post,FCCP,Int4,3.266954335225074,4.432764682121712,24-post-0,3.266954335225074,2.8763915716319124,0.39056276359316144,75,0.044397571554040144,0.012704199850467246,FALSE,0.009969485925648133,FALSE,NO
9,B03,FCCP-CONBIS#24-POST,12,25.307837717412802,85.6504410380135,0,conbis-#24-post,FCCP,Int4,3.231114138960175,4.450274374062341,24-post-0,3.231114138960175,2.8763915716319235,0.3547225673282518,75,0.044397571554040144,0.012704199850467246,FALSE,0.009969485925648133,FALSE,NO
1,B04,FCCP-CONBIS#24-POST,1,72.04462445290292,46.1010556895396,0,conbis-#24-post,FCCP,Int1,4.277285711097329,3.830835849730415,24-post-0,4.277285711097329,4.113497242304359,0.1637884687929688,114,0.025225983248865474,0.012704199850467246,FALSE,0.009969485925648133,FALSE,NO
2,B04,FCCP-CONBIS#24-POST,2,65.65243993598823,39.652062609807,0,conbis-#24-post,FCCP,Int1,4.18437476587673,3.6801429671517254,24-post-0,4.18437476587673,4.113497242304364,0.07087752357236649,114,0.025225983248865474,0.012704199850467246,FALSE,0.009969485925648133,FALSE,NO
3,B04,FCCP-CONBIS#24-POST,3,64.01100786553539,37.476892999025,0,conbis-#24-post,FCCP,Int1,4.15905506646872,3.6237245563626566,24-post-0,4.15905506646872,4.113497242304363,0.045557824164356574,114,0.025225983248865474,0.012704199850467246,FALSE,0.009969485925648133,FALSE,NO
4,B04,FCCP-CONBIS#24-POST,7,162.5517172175438,85.0452824655858,0,conbis-#24-post,FCCP,Int3,5.090996210936154,4.443183849526708,24-post-0,5.090996210936154,4.941965328579515,0.1490308823566389,45,0.025225983248865474,0.012704199850467246,FALSE,0.009969485925648133,FALSE,NO
5,B04,FCCP-CONBIS#24-POST,8,165.7602869380694,93.2305927607363,0,conbis-#24-post,FCCP,Int3,5.110542690114923,4.535075916335545,24-post-0,5.110542690114923,4.941965328579536,0.16857736153538763,45,0.025225983248865474,0.012704199850467246,FALSE,0.009969485925648133,FALSE,NO
6,B04,FCCP-CONBIS#24-POST,9,166.6407061347798,95.5569474749087,0,conbis-#24-post,FCCP,Int3,5.115840034430415,4.559722378403124,24-post-0,5.115840034430415,4.941965328579549,0.17387470585086653,45,0.025225983248865474,0.012704199850467246,FALSE,0.009969485925648133,FALSE,NO
7,B04,FCCP-CONBIS#24-POST,10,22.327287552293427,76.8657585030557,0,conbis-#24-post,FCCP,Int4,3.1058095874614797,4.342060504305931,24-post-0,3.1058095874614797,2.9358671399177108,0.16994244754376886,75,0.025225983248865474,0.012704199850467246,FALSE,0.009969485925648133,FALSE,NO
8,B04,FCCP-CONBIS#24-POST,11,22.353710960102312,83.4269059829659,0,conbis-#24-post,FCCP,Int4,3.1069923457600392,4.423970871040717,24-post-0,3.1069923457600392,2.935867139917725,0.17112520584231436,75,0.025225983248865474,0.012704199850467246,FALSE,0.009969485925648133,FALSE,NO
9,B04,FCCP-CONBIS#24-POST,12,22.29068756336773,84.5183749730701,0,conbis-#24-post,FCCP,Int4,3.1041689931924643,4.436968966025756,24-post-0,3.1041689931924643,2.9358671399177156,0.16830185327474864,75,0.025225983248865474,0.012704199850467246,FALSE,0.009969485925648133,FALSE,NO
1,B05,Glycolysis-CONBIS#24-POST,1,70.14894269814752,57.4502883985113,0,conbis-#24-post,Glyco,Int1,4.250620734419883,4.050920024273658,24-post-0,4.250620734419883,4.0271910303051826,0.22342970411469995,114,0.0406498975944401,0.012704199850467246,FALSE,0.009969485925648133,FALSE,NO
2,B05,Glycolysis-CONBIS#24-POST,2,66.45276062995464,51.3844467553152,0,conbis-#24-post,Glyco,Int1,4.19649132876515,3.9393355343617866,24-post-0,4.19649132876515,4.027191030305188,0.16930029845996206,114,0.0406498975944401,0.012704199850467246,FALSE,0.009969485925648133,FALSE,NO
3,B05,Glycolysis-CONBIS#24-POST,3,64.49872233602198,47.0050740199758,0,conbis-#24-post,Glyco,Int1,4.166645414861686,3.8502555537548524,24-post-0,4.166645414861686,4.027191030305181,0.13945438455650516,114,0.0406498975944401,0.012704199850467246,FALSE,0.009969485925648133,FALSE,NO
4,B05,Glycolysis-CONBIS#24-POST,4,34.5853572890122,61.9351909422661,0,conbis-#24-post,Glyco,Int2,3.5434303927498645,4.126088530947501,24-post-0,3.5434303927498645,3.0546876461515837,0.48874274659828065,69,0.0406498975944401,0.012704199850467246,FALSE,NA,TRUE,SINGLE
5,B05,Glycolysis-CONBIS#24-POST,5,24.21149945306859,78.8915984091595,0,conbis-#24-post,Glyco,Int2,3.18682770430957,4.36807473814093,24-post-0,3.18682770430957,3.054687646151599,0.13214005815797084,69,0.0406498975944401,0.012704199850467246,FALSE,0.009969485925648133,FALSE,NO
6,B05,Glycolysis-CONBIS#24-POST,6,22.7129417492118,79.7948426447771,0,conbis-#24-post,Glyco,Int2,3.1229348831407124,4.379458873855686,24-post-0,3.1229348831407124,3.054687646151587,0.06824723698912566,69,0.0406498975944401,0.012704199850467246,FALSE,0.009969485925648133,FALSE,NO
1,B06,Glycolysis-CONBIS#24-POST,1,70.37452131411153,52.7447325109624,0,conbis-#24-post,Glyco,Int1,4.253831284505802,3.9654639097579856,24-post-0,4.253831284505802,4.130095833660196,0.12373545084560626,114,0.029462846628857252,0.012704199850467246,FALSE,0.009969485925648133,FALSE,NO
2,B06,Glycolysis-CONBIS#24-POST,2,64.64007991135664,45.9114462780786,0,conbis-#24-post,Glyco,Int1,4.168834650464499,3.826714460227988,24-post-0,4.168834650464499,4.13009583366021,0.03873881680428851,114,0.029462846628857252,0.012704199850467246,FALSE,0.009969485925648133,FALSE,NO
3,B06,Glycolysis-CONBIS#24-POST,3,61.830015333986694,42.1296459242496,0,conbis-#24-post,Glyco,Int1,4.1243889315728195,3.740751671594099,24-post-0,4.1243889315728195,4.130095833660215,-0.005706902087395815,114,0.029462846628857252,0.012704199850467246,FALSE,0.009969485925648133,FALSE,NO
4,B06,Glycolysis-CONBIS#24-POST,4,28.6000210385588,70.3694610975749,0,conbis-#24-post,Glyco,Int2,3.3534074534394804,4.253759377821734,24-post-0,3.3534074534394804,3.1575924495065855,0.19581500393289514,69,0.029462846628857252,0.012704199850467246,FALSE,0.009969485925648133,FALSE,NO
5,B06,Glycolysis-CONBIS#24-POST,5,27.34769770408972,76.3062981620503,0,conbis-#24-post,Glyco,Int2,3.3086323463152216,4.33475547960266,24-post-0,3.3086323463152216,3.1575924495065806,0.1510398968086412,69,0.029462846628857252,0.012704199850467246,FALSE,0.009969485925648133,FALSE,NO
6,B06,Glycolysis-CONBIS#24-POST,6,27.03279648024426,75.8352808722638,0,conbis-#24-post,Glyco,Int2,3.297050813325521,4.3285636312251725,24-post-0,3.297050813325521,3.1575924495066015,0.13945836381891966,69,0.029462846628857252,0.012704199850467246,FALSE,0.009969485925648133,FALSE,NO
1,C01,Oligomycin-CONBIS#24-POST,1,66.62006792206083,53.0976865198246,0,conbis-#24-post,Olig,Int1,4.199005852309607,3.9721333589338794,24-post-0,4.199005852309607,4.060078138801045,0.13892771350856226,114,0.008911610773065659,0.012704199850467246,FALSE,0.009969485925648133,FALSE,NO
2,C01,Oligomycin-CONBIS#24-POST,2,61.39085455181073,46.3561348019133,0,conbis-#24-post,Olig,Int1,4.1172608753915645,3.836353641439124,24-post-0,4.1172608753915645,4.060078138801053,0.0571827365905116,114,0.008911610773065659,0.012704199850467246,FALSE,0.009969485925648133,FALSE,NO
3,C01,Oligomycin-CONBIS#24-POST,3,59.245783156504984,42.7896838975036,0,conbis-#24-post,Olig,Int1,4.081694607128164,3.756297043103089,24-post-0,4.081694607128164,4.06007813880104,0.021616468327124178,114,0.008911610773065659,0.012704199850467246,FALSE,0.009969485925648133,FALSE,NO
4,C01,Oligomycin-CONBIS#24-POST,4,25.09737861226852,67.6327266064717,0,conbis-#24-post,Olig,Int2,3.2227634029255094,4.214091987297473,24-post-0,3.2227634029255094,3.0875747546474477,0.13518864827806173,69,0.008911610773065659,0.012704199850467246,FALSE,0.009969485925648133,FALSE,NO
5,C01,Oligomycin-CONBIS#24-POST,5,23.33056106347845,73.9933699993321,0,conbis-#24-post,Olig,Int2,3.149764134757387,4.303975494586713,24-post-0,3.149764134757387,3.087574754647449,0.06218938010993762,69,0.008911610773065659,0.012704199850467246,FALSE,0.009969485925648133,FALSE,NO
6,C01,Oligomycin-CONBIS#24-POST,6,24.22845565825894,74.0207600141407,0,conbis-#24-post,Olig,Int2,3.1875277960352513,4.3043455945916085,24-post-0,3.1875277960352513,3.0875747546474384,0.09995304138781284,69,0.008911610773065659,0.012704199850467246,FALSE,0.009969485925648133,FALSE,NO
